2 11789 5189
12330 4770 10998 102960 4976
hub : 528135, -252994, 158392, 52.03, 240300, 5
hub : 175026, -244240, 151793, 49.83, 289800, 4
hub : 258829, -247860, 142129, 50.49, 162000, 4
hub : 683318, -237697, 160394, 34.43, 288900, 2
hub : 198022, -263876, 162634, 43.45, 242400, 2
hub : 179967, -272152, 173920, 52.36, 212100, 5
hub : 938589, -280948, 165239, 33.44, 240600, 4
hub : 695505, -275067, 187149, 45.43, 162600, 3
hub : 634035, -263336, 180808, 62.26, 204000, 3
hub : 991085, -245451, 170139, 34.98, 205800, 3
hub : 269929, -265793, 150355, 38.28, 177900, 2
hub : 825380, -237110, 133411, 45.21, 228000, 2
hub : 371074, -257354, 170354, 61.38, 219600, 5
hub : 170674, -252427, 183162, 37.51, 218100, 2
hub : 942948, -285920, 174163, 53.57, 226500, 4
hub : 673634, -297937, 174375, 38.17, 155400, 4
hub : 325192, -296478, 163065, 53.9, 286800, 4
hub : 650831, -235860, 143812, 53.02, 289500, 3
hub : 707443, -225878, 151762, 40.7, 248700, 3
hub : 997533, -239969, 183010, 40.04, 162000, 3
hub : 519812, -226455, 185304, 40.26, 154200, 5
hub : 304978, -228977, 166382, 52.69, 255300, 5
hub : 280101, -285524, 186964, 33.22, 205200, 2
hub : 841465, -278657, 197060, 44.22, 208500, 5
hub : 566749, -255723, 148671, 57.42, 270900, 3
hub : 500247, -262337, 140608, 33.66, 192900, 4
hub : 957898, -247113, 129148, 58.19, 275700, 3
hub : 486911, -241129, 117962, 63.03, 151800, 4
hub : 953906, -270413, 133444, 35.53, 218400, 5
hub : 246675, -258532, 128196, 63.25, 189600, 4
hub : 443711, -253006, 116399, 44.88, 238500, 4
hub : 597826, -227600, 136613, 39.16, 221400, 4
hub : 653299, -217464, 131920, 48.4, 150600, 5
hub : 914647, -275697, 154625, 34.21, 295800, 5
hub : 146109, -235865, 173665, 39.05, 205800, 3
hub : 440165, -224104, 175448, 54.01, 297900, 2
hub : 937982, -213883, 184354, 36.41, 287700, 3
hub : 755776, -210275, 173601, 47.74, 207600, 3
hub : 200421, -260725, 193748, 35.97, 283800, 3
hub : 460431, -266225, 203405, 55.11, 294600, 4
hub : 944123, -255289, 211500, 38.5, 292800, 4
hub : 105465, -287650, 157617, 57.75, 286800, 4
hub : 173153, -276560, 143100, 55.44, 290100, 2
hub : 617423, -245024, 193096, 36.85, 262500, 5
hub : 758771, -243944, 203672, 55.77, 232800, 3
hub : 716761, -232787, 204068, 63.36, 254400, 3
hub : 337984, -223382, 200111, 33.55, 211200, 2
hub : 664558, -213734, 206736, 44.44, 237000, 3
hub : 643969, -223204, 216947, 61.82, 225000, 2
hub : 489708, -233237, 221064, 33.88, 199500, 5
hub : 750167, -324868, 36638, 47.85, 187500, 2
hub : 957399, -312987, 42659, 36.08, 295500, 2
hub : 703286, -325799, 47916, 33.77, 216900, 5
hub : 953568, -337348, 53513, 50.6, 167100, 4
hub : 481186, -310834, 55690, 58.74, 232200, 5
hub : 744976, -298576, 57217, 60.83, 163500, 2
hub : 229391, -288857, 63277, 66.0, 247500, 2
hub : 104907, -284018, 52190, 66.0, 292800, 5
hub : 382150, -275834, 61334, 39.6, 241200, 4
hub : 850117, -270883, 71666, 54.34, 255600, 2
hub : 635372, -281582, 39539, 42.57, 280200, 5
hub : 372390, -297608, 68704, 58.96, 179100, 2
hub : 464027, -310789, 69874, 36.08, 183000, 2
hub : 231033, -301968, 37197, 35.31, 246300, 4
hub : 428417, -281225, 74937, 58.96, 250800, 4
hub : 876007, -323036, 71179, 43.12, 220500, 5
hub : 488524, -327916, 61653, 55.11, 211500, 4
hub : 191695, -338312, 69067, 34.76, 191700, 2
hub : 270044, -330891, 79573, 65.45, 217500, 3
hub : 379055, -300770, 47421, 51.48, 298200, 4
hub : 518208, -292007, 41054, 63.58, 268500, 2
hub : 317421, -263323, 79533, 43.89, 203400, 5
hub : 702051, -270533, 49778, 50.6, 289800, 3
hub : 279255, -310951, 29619, 57.31, 285000, 2
hub : 905779, -302282, 19760, 48.84, 247200, 3
hub : 895253, -295196, 11701, 38.39, 217800, 2
hub : 281841, -287986, 3500, 38.28, 295200, 5
hub : 572464, -347219, 62427, 54.89, 237300, 3
hub : 729160, -312405, 16529, 55.0, 246600, 2
hub : 337866, -253905, 85759, 58.52, 231900, 3
hub : 532150, -336952, 41366, 55.88, 183600, 3
hub : 318723, -341180, 28733, 54.45, 222900, 2
hub : 252500, -354488, 29204, 36.52, 271500, 3
hub : 642403, -262028, 94211, 36.52, 246000, 3
hub : 773273, -271550, 104120, 48.07, 171300, 4
hub : 417900, -252311, 71828, 52.91, 220800, 5
hub : 752670, -283997, 29019, 65.12, 186600, 4
hub : 191247, -295603, 27493, 33.0, 281100, 3
hub : 320373, -349074, 46057, 65.67, 167400, 3
hub : 531611, -356066, 56945, 44.44, 216900, 5
hub : 334428, -363692, 50299, 62.04, 156900, 2
hub : 378759, -251514, 96970, 48.51, 210900, 2
hub : 446355, -253006, 109399, 43.89, 250500, 3
hub : 521792, -309942, 82623, 52.91, 216600, 3
hub : 783755, -273768, 86438, 60.94, 295800, 5
hub : 421353, -296071, 79160, 65.01, 270600, 5
hub : 940467, -241533, 89839, 54.12, 179400, 5
hub : 450483, -351387, 73124, 35.53, 203100, 5
hub : 969395, -340939, 82081, 44.55, 235500, 5
hub : 460814, -262137, 66814, 40.04, 169500, 4
hub : 653352, -120418, 201344, 38.5, 182700, 5
hub : 501359, -114025, 192787, 36.74, 222000, 5
hub : 905162, -124118, 188415, 44.55, 200100, 2
hub : 446280, -130798, 176440, 33.11, 174300, 4
hub : 442085, -115723, 181099, 44.55, 247800, 5
hub : 379918, -107580, 173875, 39.05, 183000, 2
hub : 376735, -143421, 173008, 42.24, 186600, 3
hub : 313966, -119834, 213331, 59.51, 249000, 4
hub : 611015, -109470, 219793, 34.98, 238200, 3
hub : 553846, -136963, 186424, 52.36, 175500, 3
