5 48231 4399
10962 5139 9648 119340 4344
hub : 443051, -2357666, -46098, 38.17, 228000, 2
hub : 780217, -2362971, -36388, 36.19, 242700, 3
hub : 275713, -2350679, -35516, 62.7, 215400, 5
hub : 231274, -2370538, -43203, 62.04, 252000, 4
hub : 907844, -2340650, -35161, 41.36, 188400, 2
hub : 631369, -2346816, -52730, 61.38, 215400, 2
hub : 581149, -2332633, -42147, 64.57, 208200, 2
hub : 209190, -2331111, -53172, 52.03, 175200, 4
hub : 961485, -2317319, -55263, 44.77, 281100, 5
hub : 594905, -2367335, -25617, 52.91, 258000, 4
hub : 751866, -2349327, -24259, 55.33, 153300, 3
hub : 274259, -2375043, -33448, 65.45, 236100, 2
hub : 289533, -2370305, -53736, 50.05, 218100, 4
hub : 854920, -2372995, -63805, 50.05, 234300, 3
hub : 596096, -2364606, -73011, 62.48, 202500, 2
hub : 322057, -2351006, -74583, 33.66, 156000, 5
hub : 257539, -2349547, -62430, 51.81, 171000, 5
hub : 135068, -2340856, -71968, 41.36, 177600, 3
hub : 167826, -2382071, -47581, 63.47, 281100, 2
hub : 153464, -2364664, -86141, 35.09, 286200, 4
hub : 493530, -2337039, -21495, 53.9, 172500, 3
hub : 443562, -2371422, -13040, 64.57, 228300, 5
hub : 952820, -2381082, -7252, 52.91, 240300, 5
hub : 345699, -2333690, -10527, 59.73, 287400, 4
hub : 426408, -2345629, -4999, 53.13, 180600, 5
hub : 215387, -2340506, 6196, 41.69, 221700, 3
hub : 590039, -2329425, -29720, 34.87, 206400, 3
hub : 742413, -2320629, -18972, 45.54, 288900, 4
hub : 339324, -2308459, -24093, 62.48, 260400, 5
hub : 548235, -2379834, -74457, 45.1, 217200, 4
hub : 722259, -2327901, -76368, 49.94, 293700, 3
hub : 232571, -2321213, -8181, 62.15, 196800, 5
hub : 413125, -2311451, -10651, 42.02, 251700, 3
hub : 443109, -2358704, -57004, 38.28, 213900, 4
hub : 659500, -2303800, -33186, 50.93, 290400, 5
hub : 597853, -2315303, -39143, 58.96, 157500, 4
hub : 873365, -2387984, -85367, 59.51, 171600, 3
hub : 636308, -2354279, -86836, 58.96, 263100, 4
hub : 338947, -2346970, -94858, 50.27, 153600, 3
hub : 845813, -2318600, -29508, 55.22, 240600, 3
hub : 919300, -2339384, -60602, 43.34, 220800, 4
hub : 297989, -2348480, -106560, 37.29, 159900, 4
hub : 136476, -2382424, -59744, 41.47, 223500, 2
hub : 274309, -2297596, -17584, 45.76, 237000, 4
hub : 741900, -2285642, -17901, 46.09, 278400, 4
hub : 824592, -2284301, -29967, 55.55, 271500, 4
hub : 534734, -2326638, 2180, 60.5, 175800, 3
hub : 924592, -2322911, -45838, 50.49, 269700, 2
hub : 635740, -2308960, -46951, 48.07, 172200, 2
hub : 432838, -2300036, -51981, 53.35, 284100, 3
