1 59601 4286
9432 6282 10494 111060 5480
hub : 391834, 193586, 2247159, 51.81, 234600, 5
hub : 193009, 199240, 2259513, 57.31, 207600, 4
hub : 210453, 201079, 2272021, 55.66, 197700, 5
hub : 490107, 211781, 2280859, 47.74, 158400, 4
hub : 625507, 207462, 2291000, 63.03, 151800, 3
hub : 761204, 187504, 2262153, 59.95, 268200, 5
hub : 981252, 180534, 2271656, 48.51, 158100, 3
hub : 979937, 171627, 2278496, 58.3, 221400, 5
hub : 439398, 175477, 2288503, 47.52, 223200, 2
hub : 148342, 188314, 2285496, 64.46, 178500, 4
hub : 433418, 193341, 2294324, 49.83, 281700, 4
hub : 758884, 191261, 2236141, 63.8, 230100, 4
hub : 655890, 202826, 2300594, 55.11, 240000, 2
hub : 770369, 169771, 2267570, 47.3, 192000, 2
hub : 327277, 213561, 2299318, 43.01, 215700, 2
hub : 947390, 212600, 2310726, 36.08, 164100, 5
hub : 427402, 199321, 2313263, 49.39, 279000, 4
hub : 833520, 198967, 2283857, 45.54, 158700, 4
hub : 610125, 191132, 2274040, 44.44, 243000, 4
hub : 211143, 184235, 2298847, 47.41, 249600, 5
hub : 139573, 185783, 2310060, 42.57, 231000, 2
hub : 665900, 209466, 2256040, 52.03, 260400, 4
hub : 848363, 201346, 2240073, 34.43, 168900, 2
hub : 445771, 180248, 2253445, 59.51, 185700, 3
hub : 543618, 177625, 2243627, 56.54, 215100, 5
hub : 216820, 177394, 2233198, 55.55, 216600, 5
hub : 920540, 184602, 2224548, 37.07, 215100, 3
hub : 983583, 210670, 2266091, 56.54, 201900, 5
hub : 487003, 174701, 2307768, 34.76, 284100, 2
hub : 435574, 173410, 2320407, 62.26, 175200, 5
hub : 172115, 185037, 2325178, 56.76, 225600, 4
hub : 796383, 225178, 2276961, 51.26, 228900, 2
hub : 919855, 223371, 2289250, 44.88, 204600, 5
hub : 964107, 160062, 2282770, 33.22, 298800, 2
hub : 491705, 159876, 2271312, 48.4, 283200, 2
hub : 734937, 164616, 2291873, 46.42, 151200, 4
hub : 133640, 156116, 2301892, 35.53, 249300, 4
hub : 490081, 222189, 2253297, 40.37, 188400, 2
hub : 763776, 223049, 2266235, 61.38, 180600, 2
hub : 158957, 201546, 2227338, 62.59, 227100, 3
hub : 593047, 162624, 2255760, 53.24, 277800, 3
hub : 248714, 225679, 2300393, 64.13, 171300, 2
hub : 178314, 197162, 2327680, 34.98, 180000, 3
hub : 301119, 209397, 2321552, 61.16, 247800, 3
hub : 815256, 209342, 2333849, 41.36, 233700, 5
hub : 538644, 220031, 2333944, 34.1, 190800, 5
hub : 345949, 222907, 2315499, 41.03, 284100, 4
hub : 554699, 229149, 2325221, 33.44, 165900, 2
hub : 587209, 239230, 2318811, 42.24, 218700, 4
hub : 907225, 232425, 2336275, 36.52, 156000, 4
hub : 325851, 245557, 2338744, 58.08, 226200, 3
hub : 585350, 214428, 2246763, 63.47, 170700, 2
