2 78848 5352
10080 4626 12582 106200 4032
hub : 190738, -7314708, -1078694, 52.58, 262800, 2
hub : 609840, -7303792, -1075093, 60.61, 201300, 5
hub : 356943, -7317532, -1090069, 46.75, 172500, 3
hub : 701214, -7300377, -1064584, 62.92, 184500, 3
hub : 371032, -7290794, -1056670, 35.75, 263100, 5
hub : 891469, -7317774, -1065861, 46.86, 217200, 4
hub : 691025, -7324361, -1054296, 33.11, 174300, 5
hub : 493127, -7335051, -1049461, 58.08, 281700, 3
hub : 319293, -7342714, -1037755, 54.12, 214500, 3
hub : 115399, -7311323, -1054052, 59.62, 204900, 2
hub : 597996, -7331515, -1065983, 61.82, 190200, 2
hub : 245176, -7327523, -1079945, 37.84, 289200, 3
hub : 666139, -7339872, -1075629, 63.91, 213600, 3
hub : 944329, -7352814, -1078661, 52.91, 271200, 4
hub : 464354, -7344474, -1084720, 52.69, 239700, 3
hub : 828889, -7340501, -1094780, 53.24, 238200, 5
hub : 746728, -7342275, -1064352, 54.23, 155700, 3
hub : 374672, -7350660, -1057045, 54.34, 199200, 2
hub : 603399, -7352276, -1097102, 54.23, 206700, 4
hub : 336649, -7307151, -1044935, 57.31, 244800, 4
hub : 393234, -7296980, -1043484, 56.76, 175200, 2
hub : 788434, -7289749, -1033623, 54.45, 237300, 5
hub : 173933, -7277890, -1040034, 63.47, 297900, 3
hub : 519744, -7301271, -1026439, 33.88, 223800, 5
hub : 250599, -7314753, -1026558, 56.1, 178800, 3
hub : 696958, -7288044, -1023302, 46.31, 250200, 5
hub : 224857, -7319502, -1044751, 59.4, 263100, 5
hub : 544705, -7329432, -1095270, 55.44, 220800, 2
hub : 123673, -7330646, -1039117, 58.85, 288000, 5
hub : 948510, -7299839, -1086901, 58.3, 189900, 4
hub : 624867, -7353004, -1109747, 64.24, 265200, 5
hub : 571267, -7297274, -1013697, 54.12, 299100, 4
hub : 869440, -7307132, -1098814, 58.63, 162300, 5
hub : 593646, -7318735, -1104312, 45.1, 214200, 2
hub : 728643, -7313890, -1114655, 61.05, 180900, 3
hub : 467098, -7347080, -1119937, 46.31, 176400, 4
hub : 288620, -7334847, -1105395, 58.3, 204600, 5
hub : 124269, -7333905, -1117899, 36.3, 186900, 4
hub : 284533, -7339670, -1128678, 48.84, 193800, 2
hub : 206083, -7328403, -1136864, 42.02, 190500, 4
hub : 985930, -7322974, -1146595, 45.21, 166800, 4
hub : 267746, -7301155, -1053512, 55.44, 161100, 3
hub : 131533, -7291984, -1070966, 51.15, 230100, 3
hub : 142564, -7336234, -1143365, 63.69, 281400, 4
hub : 927327, -7281370, -1053187, 57.53, 279300, 3
hub : 119456, -7276791, -1065409, 61.49, 154500, 5
hub : 241017, -7270318, -1056724, 58.52, 174300, 3
hub : 760542, -7276039, -1078463, 61.05, 154200, 4
hub : 701970, -7268431, -1089033, 50.16, 266700, 3
hub : 540103, -7346729, -1047051, 64.57, 286500, 5
hub : 628773, -7269816, -1046264, 60.72, 282300, 5
hub : 501004, -7355610, -1039717, 40.26, 166200, 3
hub : 355592, -7358531, -1050651, 37.4, 158100, 2
hub : 191224, -7368869, -1050926, 45.54, 152100, 4
hub : 771735, -7287587, -1084598, 51.92, 210000, 3
hub : 881260, -7271254, -1028381, 43.01, 170700, 2
hub : 655915, -7365895, -1096861, 41.03, 170700, 3
hub : 669760, -7286889, -1044651, 54.01, 263400, 2
hub : 574252, -7280820, -1095135, 57.31, 193800, 2
hub : 237198, -7271818, -1105016, 65.12, 240600, 5
hub : 319303, -7260027, -1112223, 47.3, 287100, 5
hub : 610177, -7351250, -1027694, 61.6, 210900, 2
hub : 941008, -7348180, -1017643, 43.56, 158700, 2
hub : 409484, -7339249, -1024305, 36.96, 189300, 4
hub : 102227, -7328891, -1020889, 59.62, 165000, 4
hub : 401375, -7354391, -1126900, 46.31, 162900, 3
hub : 892901, -7345545, -1005677, 52.14, 235800, 3
hub : 569313, -7357304, -1004844, 34.43, 162900, 4
hub : 974308, -7291930, -1095050, 45.98, 179700, 2
hub : 216091, -7365528, -1077759, 62.26, 215700, 2
hub : 735277, -7360954, -1062135, 34.21, 289200, 2
hub : 473939, -7360314, -1087661, 47.08, 238500, 3
hub : 463265, -7373468, -1089775, 45.21, 232200, 2
hub : 122905, -7346504, -1138610, 39.6, 152400, 5
hub : 238779, -7351909, -1147029, 52.91, 152100, 2
hub : 371987, -7286498, -1103978, 35.86, 170100, 2
hub : 283615, -7273851, -1015511, 58.74, 207000, 4
hub : 829779, -7198346, -1078694, 47.63, 299400, 4
hub : 799273, -7209262, -1075093, 42.46, 157800, 3
hub : 695579, -7195522, -1090069, 61.71, 221400, 2
hub : 593388, -7212677, -1064584, 38.83, 189300, 2
hub : 994500, -7222260, -1056670, 34.32, 216900, 3
hub : 937185, -7195280, -1065861, 64.57, 219600, 4
hub : 408443, -7188693, -1054296, 63.03, 185400, 3
hub : 465896, -7178003, -1049461, 56.76, 199200, 5
hub : 340015, -7170340, -1037755, 55.22, 277200, 3
hub : 725635, -7201731, -1054052, 39.71, 206700, 4
hub : 226623, -7181539, -1065983, 45.87, 234900, 2
hub : 440477, -7185531, -1079945, 52.8, 160800, 2
hub : 679453, -7173182, -1075629, 43.23, 190200, 5
hub : 786004, -7160240, -1078661, 33.66, 167100, 3
hub : 786278, -7168580, -1084720, 49.17, 245700, 4
hub : 908615, -7172553, -1094780, 59.4, 174900, 4
hub : 432733, -7170779, -1064352, 47.19, 204600, 2
hub : 429308, -7162394, -1057045, 47.85, 202200, 2
hub : 435341, -7160778, -1097102, 41.8, 154500, 3
hub : 155795, -7205903, -1044935, 55.66, 176400, 3
hub : 204643, -7216074, -1043484, 49.39, 275400, 3
hub : 233180, -7223305, -1033623, 36.19, 255600, 4
hub : 211508, -7235164, -1040034, 66.0, 231900, 5
hub : 617848, -7211783, -1026439, 65.78, 245400, 2
hub : 612477, -7198301, -1026558, 47.63, 277800, 4
hub : 282922, -7225010, -1023302, 53.35, 235800, 3
hub : 250687, -7193552, -1044751, 40.26, 171000, 2
hub : 396518, -7183622, -1095270, 43.45, 276300, 2
hub : 366040, -7182409, -1039117, 59.95, 226200, 5
hub : 965320, -7213215, -1086901, 47.63, 269700, 2
hub : 153252, -7160050, -1109747, 40.7, 270300, 3
hub : 957348, -7215780, -1013697, 42.24, 164100, 5
hub : 100268, -7205922, -1098814, 58.41, 154200, 2
hub : 927534, -7194319, -1104312, 63.36, 161400, 3
hub : 100543, -7199164, -1114655, 39.05, 248400, 3
hub : 860336, -7165974, -1119937, 62.04, 227700, 5
hub : 337560, -7178207, -1105395, 59.51, 237000, 4
hub : 786939, -7179149, -1117899, 57.75, 180000, 4
hub : 510550, -7173384, -1128678, 51.59, 239100, 3
hub : 902439, -7184651, -1136864, 61.71, 238800, 3
hub : 723963, -7190080, -1146595, 44.0, 291300, 5
hub : 909122, -7211899, -1053512, 56.98, 288300, 3
hub : 439788, -7221070, -1070966, 37.18, 279300, 3
hub : 660146, -7176820, -1143365, 54.34, 273300, 4
hub : 910070, -7231684, -1053187, 57.42, 156000, 4
hub : 708892, -7236263, -1065409, 48.18, 241200, 5
hub : 893710, -7242736, -1056724, 54.01, 231600, 5
hub : 272394, -7237015, -1078463, 59.29, 209100, 2
hub : 969536, -7244623, -1089033, 46.86, 238200, 3
hub : 115236, -7166325, -1047051, 35.75, 207900, 3
hub : 661267, -7243238, -1046264, 40.37, 277800, 5
hub : 304066, -7157444, -1039717, 45.76, 269700, 3
hub : 933480, -7154524, -1050651, 33.0, 162000, 5
hub : 304517, -7144185, -1050926, 42.68, 205200, 2
hub : 635026, -7225467, -1084598, 58.19, 192300, 4
hub : 403810, -7241800, -1028381, 61.82, 276000, 2
hub : 845598, -7147159, -1096861, 46.97, 159600, 2
hub : 827318, -7226165, -1044651, 50.71, 257400, 2
hub : 127953, -7232234, -1095135, 48.29, 211200, 3
hub : 792723, -7241236, -1105016, 65.89, 152700, 3
hub : 860172, -7253027, -1112223, 36.85, 227100, 3
hub : 706349, -7161804, -1027694, 55.22, 239100, 5
hub : 188798, -7164874, -1017643, 51.15, 196200, 4
hub : 500079, -7173805, -1024305, 42.46, 200700, 2
hub : 486406, -7184163, -1020889, 42.24, 296700, 5
hub : 170261, -7158663, -1126900, 52.03, 208500, 4
hub : 705015, -7167509, -1005677, 55.22, 285900, 4
hub : 169773, -7155750, -1004844, 43.34, 234600, 3
hub : 237705, -7221124, -1095050, 42.35, 295500, 4
hub : 382688, -7147526, -1077759, 48.18, 255600, 4
hub : 373226, -7152100, -1062135, 55.55, 175200, 3
hub : 288889, -7152740, -1087661, 42.9, 161700, 2
hub : 553888, -7139586, -1089775, 58.74, 282900, 5
hub : 368782, -7166550, -1138610, 38.17, 266400, 3
hub : 254550, -7161145, -1147029, 52.36, 156300, 3
hub : 131159, -7226556, -1103978, 54.78, 221700, 2
hub : 234567, -7239203, -1015511, 49.39, 229800, 4
hub : 272191, -7064251, -1052574, 40.26, 267900, 5
hub : 159758, -7060650, -1041657, 48.73, 222600, 2
hub : 398999, -7075626, -1055398, 37.07, 268800, 3
hub : 134661, -7050141, -1038243, 60.83, 172200, 3
hub : 954949, -7042227, -1028660, 36.63, 190800, 5
hub : 281028, -7051418, -1055640, 47.08, 275100, 2
hub : 801848, -7039853, -1062227, 46.75, 260100, 4
hub : 425171, -7035018, -1072917, 38.28, 269700, 2
hub : 641683, -7023312, -1080580, 48.62, 249600, 2
hub : 724091, -7039609, -1049189, 54.23, 155700, 5
hub : 564355, -7051540, -1069381, 56.98, 175800, 3
hub : 588288, -7065503, -1065389, 53.79, 237300, 2
hub : 240659, -7061186, -1077738, 47.96, 165900, 2
hub : 496215, -7064218, -1090680, 41.58, 260700, 2
hub : 512860, -7070277, -1082340, 34.98, 161700, 3
hub : 834476, -7080337, -1078367, 63.47, 169800, 2
hub : 411303, -7049909, -1080141, 40.37, 277200, 3
hub : 515370, -7042602, -1088526, 36.85, 181800, 2
hub : 881984, -7082659, -1090142, 34.21, 153000, 4
hub : 548803, -7030492, -1045017, 58.41, 297000, 5
hub : 969178, -7029041, -1034846, 64.24, 289800, 5
hub : 664112, -7019180, -1027615, 33.44, 194100, 4
hub : 998428, -7025591, -1015756, 38.94, 207900, 2
hub : 581186, -7011996, -1039137, 51.48, 158700, 2
hub : 650145, -7012115, -1052619, 63.91, 187500, 5
hub : 847235, -7008859, -1025910, 54.67, 258300, 4
hub : 884266, -7030308, -1057367, 46.42, 299100, 5
hub : 140691, -7080827, -1067298, 44.99, 264000, 3
hub : 858175, -7024674, -1068511, 34.87, 186900, 2
hub : 762119, -7072458, -1037705, 40.92, 289200, 2
hub : 324522, -7095304, -1090870, 38.39, 264600, 2
hub : 773196, -6999254, -1035140, 38.06, 177600, 4
hub : 858428, -7084371, -1044998, 48.95, 241500, 4
hub : 128434, -7089869, -1056601, 57.31, 290400, 3
hub : 300383, -7100212, -1051756, 63.14, 282600, 2
hub : 761522, -7105494, -1084946, 58.96, 177300, 5
hub : 541148, -7090952, -1072713, 33.11, 240900, 2
hub : 418157, -7103456, -1071771, 38.28, 240300, 4
hub : 868707, -7114235, -1077536, 36.52, 247500, 4
hub : 692336, -7122421, -1066269, 65.23, 211800, 3
hub : 685244, -7132152, -1060840, 55.77, 207300, 3
hub : 788895, -7039069, -1039020, 44.66, 286800, 5
hub : 514037, -7056523, -1029850, 63.03, 186300, 4
hub : 192263, -7128922, -1074100, 59.73, 208800, 5
hub : 551084, -7038744, -1019235, 33.99, 274200, 4
hub : 973665, -7050966, -1014657, 61.6, 279600, 4
hub : 987053, -7042281, -1008184, 56.65, 287400, 2
hub : 497396, -7064020, -1013905, 63.03, 295800, 3
hub : 123574, -7074590, -1006297, 57.64, 298500, 5
hub : 744863, -7032608, -1084595, 62.37, 207900, 4
hub : 600873, -7031821, -1007682, 47.85, 212100, 5
hub : 234383, -7025274, -1093475, 44.55, 175500, 5
hub : 273176, -7036208, -1096396, 62.7, 240000, 4
hub : 467906, -7036483, -1106735, 51.7, 222300, 3
hub : 543533, -7070155, -1025452, 50.82, 205800, 3
hub : 630659, -7013938, -1009120, 34.76, 256500, 5
hub : 691623, -7082418, -1103761, 54.34, 238200, 3
hub : 223892, -7030208, -1024755, 49.06, 256500, 3
hub : 996610, -7080692, -1018686, 44.55, 210900, 4
