2 38286 4386
10260 5247 11016 104580 5032
hub : 386216, -2168118, 1194462, 61.27, 183300, 4
hub : 637187, -2160965, 1204216, 55.55, 270900, 2
hub : 950009, -2165781, 1216734, 44.11, 203100, 2
hub : 593703, -2172150, 1225104, 43.45, 297000, 2
hub : 479352, -2158062, 1226878, 56.43, 211200, 3
hub : 500250, -2177207, 1186398, 59.73, 266100, 5
hub : 801150, -2190300, 1182462, 59.84, 298800, 5
hub : 690085, -2155440, 1214884, 37.07, 278700, 3
hub : 137644, -2143921, 1210512, 65.78, 153600, 4
hub : 407456, -2148202, 1222256, 45.65, 209400, 4
hub : 988273, -2172215, 1204081, 62.81, 155700, 4
hub : 658904, -2153387, 1196739, 33.77, 177900, 2
hub : 648457, -2162401, 1184214, 43.56, 162300, 2
hub : 406295, -2179010, 1212500, 49.83, 206700, 2
hub : 824805, -2180391, 1196322, 64.46, 280200, 4
hub : 937579, -2189570, 1169782, 43.23, 247200, 3
hub : 146719, -2136856, 1224183, 47.3, 272100, 2
hub : 184333, -2176733, 1174499, 38.17, 205200, 5
hub : 357350, -2170465, 1165458, 55.88, 166800, 4
hub : 545755, -2184112, 1231708, 46.75, 233400, 2
hub : 257678, -2191184, 1222241, 42.35, 196800, 4
hub : 850047, -2199533, 1215946, 50.93, 264000, 2
hub : 588893, -2172834, 1239162, 46.53, 295800, 4
hub : 930897, -2166838, 1155776, 57.64, 278700, 4
hub : 638699, -2152067, 1238840, 59.18, 213900, 5
hub : 393354, -2142231, 1234717, 37.18, 214200, 4
hub : 893679, -2163356, 1235453, 50.05, 247500, 5
hub : 880747, -2166864, 1248131, 35.42, 171000, 4
hub : 991170, -2141397, 1190529, 35.64, 267300, 4
hub : 219283, -2143853, 1177773, 64.02, 153300, 4
hub : 947636, -2156602, 1250249, 45.87, 295200, 4
hub : 541280, -2144506, 1245657, 34.32, 286800, 4
hub : 399584, -2140790, 1255316, 48.07, 170100, 2
hub : 641999, -2142860, 1265576, 54.45, 293400, 3
hub : 770407, -2203045, 1183820, 50.16, 191100, 3
hub : 999628, -2195738, 1191268, 44.77, 202800, 3
hub : 317261, -2193971, 1201965, 40.37, 160500, 5
hub : 156880, -2130864, 1236139, 42.46, 159000, 5
hub : 896886, -2201671, 1228274, 55.33, 155700, 3
hub : 471945, -2211766, 1227827, 65.34, 241800, 4
hub : 517522, -2086609, 1194462, 52.47, 204900, 4
hub : 362651, -2093762, 1204216, 54.89, 187800, 5
hub : 669503, -2088946, 1216734, 57.09, 252300, 5
hub : 962195, -2082577, 1225104, 46.09, 267300, 4
hub : 403237, -2096665, 1226878, 55.66, 161700, 2
hub : 118478, -2077520, 1186398, 33.11, 266100, 4
