1 38078 5841
9972 5976 10152 125820 4416
hub : 111500, -2020923, 95771, 59.4, 161100, 4
hub : 663781, -2011483, 103290, 36.52, 235200, 5
hub : 557157, -2006322, 94413, 55.88, 151800, 2
hub : 467021, -1996464, 98256, 56.32, 191100, 5
hub : 179918, -2008372, 83768, 43.56, 229500, 2
hub : 381604, -2025091, 108597, 62.7, 266100, 4
hub : 987010, -2035020, 103454, 59.51, 257100, 3
hub : 221171, -2024918, 121672, 59.07, 211200, 4
hub : 989293, -2046954, 106361, 60.17, 169800, 4
hub : 761992, -2051771, 94164, 37.4, 224100, 5
hub : 573209, -2062515, 100346, 47.96, 296400, 5
hub : 424991, -2055861, 112030, 57.2, 288000, 4
hub : 739956, -2042843, 116581, 40.15, 222300, 3
hub : 463058, -2036044, 128519, 46.97, 190800, 4
hub : 307167, -1998185, 88278, 52.69, 221400, 5
hub : 191478, -1985765, 92868, 38.17, 263400, 2
hub : 254383, -1986567, 82228, 38.61, 189300, 2
hub : 561084, -2014230, 118042, 60.39, 196200, 2
hub : 788872, -2052460, 121899, 53.35, 180300, 3
hub : 904483, -2000739, 108976, 49.39, 275100, 2
hub : 546016, -1992702, 119538, 56.54, 283200, 2
hub : 908442, -2002661, 120644, 53.24, 279300, 2
hub : 748020, -2040078, 91282, 36.41, 162300, 3
hub : 666915, -2039575, 78672, 55.11, 239700, 3
hub : 966235, -1986616, 106838, 47.74, 154200, 4
hub : 299119, -1977155, 100239, 50.38, 185400, 4
hub : 152599, -2018073, 79887, 59.51, 263400, 4
hub : 896156, -2027889, 88427, 47.52, 211500, 5
hub : 511307, -2027085, 74468, 55.66, 214500, 4
hub : 847897, -2021063, 66102, 64.79, 279000, 5
hub : 161534, -1967744, 94138, 34.65, 256500, 3
hub : 530254, -1976842, 85890, 52.91, 187200, 4
hub : 223530, -2059906, 82861, 42.68, 177600, 5
hub : 232370, -2000571, 73702, 53.79, 262200, 2
hub : 290484, -2050292, 76628, 58.19, 154200, 5
hub : 160190, -2060587, 130062, 35.75, 291900, 3
hub : 143592, -1996757, 129663, 60.83, 262800, 3
hub : 700509, -2011375, 70687, 42.24, 198000, 4
hub : 960983, -2015377, 127978, 41.91, 278700, 4
hub : 794975, -1957766, 97626, 33.11, 223500, 2
hub : 467218, -2021203, 29434, 37.62, 201600, 2
hub : 968935, -2030644, 21915, 43.67, 157800, 4
hub : 791126, -2035804, 30792, 50.82, 259500, 2
hub : 716245, -2045663, 26949, 44.88, 233100, 2
hub : 205683, -2033754, 41437, 50.05, 278700, 5
hub : 920799, -2017036, 16608, 37.95, 200400, 3
hub : 204119, -2007107, 21751, 39.71, 176400, 4
hub : 586149, -2017209, 3533, 54.12, 187500, 4
hub : 779035, -1995173, 18844, 59.51, 240000, 4
hub : 283455, -1990356, 31041, 33.44, 285900, 5
hub : 356556, -1979612, 24859, 42.57, 172800, 4
hub : 368924, -1986266, 13175, 53.68, 171600, 3
hub : 619812, -1999284, 8624, 44.11, 264300, 2
hub : 874302, -2006083, -3314, 55.44, 153900, 3
hub : 153968, -2043942, 36927, 37.51, 203100, 3
hub : 211401, -2056362, 32337, 47.52, 279300, 4
hub : 943183, -2055560, 42977, 33.77, 275100, 2
hub : 351356, -2027897, 7163, 38.39, 156600, 2
hub : 283088, -1989666, 3306, 37.07, 224100, 2
hub : 715679, -2041388, 16229, 45.65, 270300, 5
hub : 583084, -2049425, 5667, 59.4, 268500, 2
hub : 927851, -2039466, 4561, 54.23, 219900, 3
hub : 658479, -2002049, 33923, 41.14, 162300, 5
hub : 475443, -2002552, 46533, 50.49, 297900, 4
hub : 354988, -2055510, 18367, 40.04, 273600, 2
hub : 767860, -2064972, 24966, 37.07, 195900, 5
hub : 936102, -2024054, 45318, 52.36, 246900, 3
hub : 957840, -2014237, 36778, 47.85, 180900, 4
hub : 269461, -2015041, 50736, 52.14, 198000, 2
hub : 132338, -2021063, 59102, 45.21, 163800, 4
hub : 716314, -2074382, 31067, 57.09, 187800, 4
hub : 675249, -2065284, 39315, 58.08, 248700, 3
hub : 312120, -1982221, 42344, 46.09, 282600, 3
hub : 154818, -2041555, 51503, 62.48, 192900, 3
hub : 351857, -1991835, 48577, 56.54, 180000, 5
hub : 458974, -1981540, -4857, 57.86, 237900, 4
hub : 528992, -2045369, -4458, 34.1, 272700, 5
